step,t,atom_id,mol_id,x,y,z,S_i,S_avg,c_label
1,13000000,2997,20.0,8.14763,5.73586,2.48221,-6.222,-5.146,0
1,13000000,8297,56.0,14.1899,13.7515,0.825018,-4.012,-5.372,0
1,13000000,6658,45.0,9.92956,5.15688,10.5491,-7.805,-7.852,1
1,13000000,1301,9.0,6.83418,11.5297,0.430461,-8.986,-5.368,0
1,13000000,8296,56.0,13.8872,13.9762,0.946633,-4.022,-5.576,0
1,13000000,5986,40.0,5.42069,3.36438,15.9588,-7.647,-5.264,0
1,13000000,5987,40.0,5.40445,3.00769,15.7864,-4.246,-5.386,0
1,13000000,5983,40.0,4.76451,4.02661,0.419371,-6.824,-5.287,0
1,13000000,5985,40.0,5.08192,3.49553,16.1153,-4.931,-5.292,0
1,13000000,5984,40.0,5.10056,3.86525,0.297106,-5.538,-5.251,0
1,13000000,5982,40.0,4.74824,4.41534,0.334263,-6.324,-5.303,0
1,13000000,8286,56.0,13.1069,13.9727,15.5171,-4.016,-5.37,0
1,13000000,8946,60.0,15.9621,11.8885,5.03665,-5.011,-5.13,0
1,13000000,4801,33.0,12.2256,6.8894,5.9747,-8.367,-5.742,0
1,13000000,8284,56.0,13.462,13.5001,15.8035,-6.409,-5.318,0
1,13000000,8287,56.0,13.3246,14.2793,15.3932,-4.232,-5.348,0
1,13000000,8285,56.0,13.342,13.6618,15.4666,-4.3,-5.274,0
1,13000000,8852,60.0,8.7948,13.8324,3.67013,-8.628,-5.614,0
1,13000000,2999,20.0,8.51679,5.20435,2.4783,-7.897,-5.216,0
1,13000000,8292,56.0,13.4699,14.8058,0.41116,-3.941,-5.483,0
1,13000000,8283,56.0,13.738,13.2251,15.7756,-5.6,-5.201,0
1,13000000,2347,16.0,16.1839,1.30219,13.9262,-6.17,-5.022,0
1,13000000,1303,9.0,6.81346,11.9691,15.8757,-7.357,-5.289,0
1,13000000,3020,21.0,2.98036,9.03288,15.8517,-5.084,-5.336,0
1,13000000,5976,40.0,3.49033,5.77191,15.8232,-6.493,-5.103,0
1,13000000,5977,40.0,3.67471,5.43895,15.8975,-4.766,-5.076,0
1,13000000,5978,40.0,3.98574,5.46758,16.1153,-4.314,-5.044,0
1,13000000,5975,40.0,3.14828,5.6617,15.6582,-5.286,-5.021,0
1,13000000,2401,17.0,15.8854,1.96614,4.11952,-3.909,-4.934,0
1,13000000,2087,14.0,3.14474,11.1547,7.212,-4.468,-5.2,0
1,13000000,5970,40.0,2.19897,4.59574,0.305007,-4.772,-5.236,0
1,13000000,5974,40.0,2.91557,5.48986,15.9017,-6.829,-5.148,0
1,13000000,5891,40.0,9.89709,2.10279,11.6291,-9.812,-7.18,1
1,13000000,5892,40.0,9.83627,2.47834,11.583,-9.772,-7.292,1
1,13000000,3554,24.0,2.58597,10.3902,12.6773,-4.882,-5.328,0
1,13000000,3553,24.0,2.7012,10.7684,12.593,-3.975,-5.254,0
1,13000000,4605,31.0,12.403,12.4033,9.85682,-6.017,-5.153,0
1,13000000,3552,24.0,3.00247,10.7698,12.3468,-7.194,-5.395,0
1,13000000,5890,40.0,10.1734,1.90906,11.4362,-11.306,-7.286,1
1,13000000,8862,60.0,9.12347,16.2029,2.25658,-5.263,-5.317,0
1,13000000,4608,31.0,12.7339,11.6375,10.0281,-3.181,-5.168,0
1,13000000,6667,45.0,11.4978,2.67696,10.2745,-10.977,-8.101,1
1,13000000,6668,45.0,11.5097,2.36658,10.028,-5.438,-8.214,1
1,13000000,8859,60.0,8.65231,15.3352,2.45794,-4.403,-5.527,0
1,13000000,8860,60.0,8.79661,15.6944,2.48994,-5.369,-5.438,0
1,13000000,6666,45.0,11.303,2.9811,10.1375,-8.991,-8.3,1
1,13000000,2994,20.0,7.56793,6.06565,2.17284,-6.886,-5.045,0
1,13000000,8858,60.0,8.52295,15.2008,2.79395,-7.304,-5.641,0
1,13000000,6669,45.0,11.7784,2.0933,10.1291,-7.79,-7.926,1
1,13000000,6655,45.0,9.58105,6.03707,10.7618,-8.888,-7.195,1
1,13000000,8861,60.0,8.91662,15.8722,2.16961,-4.417,-5.336,0
1,13000000,2996,20.0,8.13107,6.12122,2.49049,-4.812,-5.139,0
1,13000000,3647,25.0,13.6852,2.2157,2.51032,-4.539,-5.379,0
1,13000000,2516,17.0,0.770713,1.65902,11.3729,-4.857,-5.036,0
1,13000000,6656,45.0,9.58047,5.69958,10.5795,-5.904,-7.583,1
1,13000000,8857,60.0,8.8138,15.1618,3.06364,-3.81,-5.686,0
1,13000000,2995,20.0,7.75372,6.24931,2.45496,-7.333,-5.099,0
1,13000000,6662,45.0,10.6663,4.06884,10.3499,-12.935,-8.106,1
1,13000000,5894,40.0,9.62338,3.06155,11.7641,-9.507,-7.284,1
1,13000000,5893,40.0,9.58759,2.67003,11.8034,-11.266,-7.15,1
1,13000000,5979,40.0,4.09829,5.13518,0.359673,-4.891,-5.121,0
1,13000000,5896,40.0,9.3489,3.64038,11.8287,-5.172,-7.137,1
1,13000000,5895,40.0,9.31798,3.26068,11.859,-7.397,-7.125,1
1,13000000,3555,24.0,2.28381,10.3144,12.9147,-5.078,-5.257,0
1,13000000,2513,17.0,15.9261,2.26601,11.3932,-6.908,-5.017,0
1,13000000,3976,27.0,1.24566,1.47619,1.49522,-4.149,-5.12,0
1,13000000,4611,31.0,12.5915,10.7457,10.4873,-5.31,-5.275,0
1,13000000,4614,31.0,13.3972,10.1824,10.5258,-4.56,-5.234,0
1,13000000,5897,40.0,9.03069,3.87129,11.8527,-4.982,-7.011,1
1,13000000,6653,45.0,9.25177,6.54777,10.9271,-11.233,-6.69,1
1,13000000,6750,45.0,2.95287,15.9646,4.88429,-3.927,-5.071,0
1,13000000,2992,20.0,6.9438,5.91775,2.03266,-5.143,-5.134,0
1,13000000,6649,45.0,8.72162,7.72719,11.1273,-7.401,-6.006,1
1,13000000,6651,45.0,9.01569,7.13289,11.0808,-7.382,-6.369,1
1,13000000,6665,45.0,11.3254,3.30328,10.347,-10.059,-8.044,1
1,13000000,4609,31.0,12.7538,11.3623,10.3117,-3.211,-5.251,0
1,13000000,300,2.0,10.3925,5.25639,0.949702,-8.169,-4.912,0
1,13000000,6747,45.0,3.69087,0.527797,5.33566,-5.913,-5.387,0
1,13000000,6664,45.0,11.0534,3.54807,10.182,-10.217,-8.277,1
1,13000000,6663,45.0,11.0031,3.8626,10.4146,-10.622,-7.988,1
1,13000000,2508,17.0,14.8789,3.42418,11.9154,-6.259,-5.208,0
1,13000000,6749,45.0,3.27977,16.17,4.90906,-5.46,-5.066,0
1,13000000,2507,17.0,14.5565,3.62707,11.813,-6.401,-5.268,0
1,13000000,2509,17.0,14.9877,3.14801,11.6475,-5.489,-5.253,0
1,13000000,2511,17.0,15.4783,2.72399,11.5069,-5.234,-5.151,0
1,13000000,2510,17.0,15.3256,2.98059,11.7463,-5.899,-5.222,0
1,13000000,1572,11.0,10.3679,2.84791,7.32005,-8.243,-8.225,1
1,13000000,6748,45.0,3.34225,0.358187,5.28629,-6.983,-5.232,0
1,13000000,2402,17.0,15.718,2.0983,4.44441,-5.361,-4.905,0
1,13000000,5905,40.0,7.8366,6.08771,12.5982,-5.352,-5.961,1
1,13000000,2088,14.0,3.35116,11.4848,7.28542,-4.636,-5.203,0
1,13000000,6674,45.0,12.489,0.734197,9.65781,-4.133,-6.999,1
1,13000000,2125,15.0,12.9357,2.22987,4.86715,-4.186,-6.359,1
1,13000000,2123,15.0,12.3491,2.51898,4.87183,-9.659,-6.59,1
1,13000000,2403,17.0,15.8828,1.97199,4.76631,-5.852,-5.016,0
1,13000000,2404,17.0,15.7253,2.1604,5.07471,-5.822,-5.04,0
1,13000000,5901,40.0,8.4293,4.93934,12.2404,-4.864,-6.424,1
1,13000000,5903,40.0,8.10771,5.46601,12.4664,-5.919,-6.109,1
1,13000000,5902,40.0,8.4567,5.30074,12.3623,-6.205,-6.236,1
1,13000000,5904,40.0,8.15776,5.86398,12.5241,-6.287,-6.044,1
1,13000000,5900,40.0,8.74426,4.81656,12.0481,-6.489,-6.678,1
1,13000000,2124,15.0,12.5468,2.18822,4.92138,-7.221,-6.552,1
1,13000000,5973,40.0,2.54835,5.38884,15.7655,-5.454,-5.183,0
1,13000000,5972,40.0,2.35795,5.15379,16.0194,-4.093,-5.13,0
1,13000000,5899,40.0,8.74986,4.44477,11.9395,-3.781,-6.803,1
1,13000000,2122,15.0,11.9794,2.54126,4.99571,-7.904,-6.848,1
1,13000000,6654,45.0,9.27683,6.25767,10.6635,-6.762,-7.252,1
1,13000000,2517,17.0,0.870094,1.3435,11.1542,-5.051,-5.098,0
1,13000000,4602,31.0,12.393,12.8309,8.94594,-3.159,-5.282,0
1,13000000,5971,40.0,2.47051,4.78464,16.0361,-5.602,-5.236,0
1,13000000,3975,27.0,1.00143,1.27895,1.73538,-4.047,-5.051,0
1,13000000,6670,45.0,11.786,1.79046,9.88165,-4.896,-8.021,1
1,13000000,5969,40.0,2.21578,4.66748,0.691805,-2.16,-5.212,0
1,13000000,6673,45.0,12.3328,0.985152,9.92697,-5.57,-7.257,1
1,13000000,2515,17.0,0.491738,1.87546,11.2174,-6.405,-5.045,0
1,13000000,6672,45.0,12.102,1.27236,9.76983,-4.561,-7.606,1
1,13000000,6671,45.0,12.055,1.55144,10.0283,-7.793,-7.7,1
1,13000000,6742,45.0,4.89804,0.918577,6.33511,-5.527,-5.354,0
1,13000000,6744,45.0,4.35916,0.715578,6.02481,-3.334,-5.309,0
1,13000000,6743,45.0,4.66393,0.973446,6.0381,-4.592,-5.314,0
1,13000000,6745,45.0,4.15409,0.747812,5.70449,-7.307,-5.419,0
1,13000000,6741,45.0,5.23186,1.11987,6.36569,-5.853,-5.33,0
1,13000000,6652,45.0,8.96378,6.81569,10.8522,-8.049,-6.795,1
1,13000000,2506,17.0,14.4626,3.8778,12.0914,-3.234,-5.243,0
1,13000000,3551,24.0,3.15481,11.1096,12.2453,-2.895,-5.351,0
1,13000000,4613,31.0,13.1044,10.3945,10.3721,-4.583,-5.219,0
1,13000000,6650,45.0,8.73655,7.36835,10.9654,-6.071,-6.377,1
1,13000000,6644,45.0,8.0789,9.00359,11.3112,-6.699,-5.527,0
1,13000000,2405,17.0,15.747,1.99199,5.42126,-3.516,-5.057,0
1,13000000,6643,45.0,8.10097,9.17518,10.9522,-3.907,-5.511,0
1,13000000,2406,17.0,15.5917,2.18985,5.71801,-8.906,-5.091,0
1,13000000,2095,14.0,2.64391,11.8063,9.13967,-6.386,-5.217,0
1,13000000,6647,45.0,8.28173,8.24622,11.2338,-6.273,-5.835,1
1,13000000,5898,40.0,9.08061,4.23613,11.9886,-7.494,-6.913,1
1,13000000,6645,45.0,7.81593,8.70711,11.293,-4.576,-5.777,0
1,13000000,1573,11.0,10.181,3.09377,7.57631,-7.924,-8.444,1
1,13000000,2094,14.0,2.46821,11.643,8.83321,-4.169,-5.271,0
1,13000000,2093,14.0,2.67721,11.7413,8.50994,-6.813,-5.276,0
1,13000000,2090,14.0,3.17257,11.5256,7.93095,-3.247,-5.186,0
1,13000000,2091,14.0,3.27163,11.6889,8.26701,-4.102,-5.282,0
1,13000000,2092,14.0,3.04984,11.6146,8.56773,-6.756,-5.237,0
1,13000000,6648,45.0,8.40546,7.92637,11.0026,-6.543,-6.246,1
1,13000000,6646,45.0,7.95153,8.40047,11.0821,-4.094,-5.894,1
1,13000000,2089,14.0,3.44554,11.5308,7.6523,-4.506,-5.114,0
1,13000000,7852,53.0,4.21759,9.71718,4.38426,-3.168,-4.821,0
1,13000000,7854,53.0,3.77705,9.45505,4.83368,-4.116,-4.934,0
1,13000000,4606,31.0,12.7777,12.2839,9.93538,-5.118,-5.124,0
1,13000000,2512,17.0,15.8151,2.57004,11.6279,-6.466,-5.029,0
1,13000000,2519,17.0,1.28425,0.89208,11.0282,-8.258,-4.919,0
1,13000000,6746,45.0,3.80409,0.574777,5.70277,-8.262,-5.388,0
1,13000000,7853,53.0,4.08763,9.70134,4.757,-3.542,-4.887,0
1,13000000,4610,31.0,12.6218,11.0132,10.1911,-3.244,-5.257,0
1,13000000,4603,31.0,12.4551,12.5691,9.22747,-5.591,-5.238,0
1,13000000,2514,17.0,0.312257,2.07853,11.5092,-7.532,-5.012,0
1,13000000,4607,31.0,12.8595,11.985,10.1616,-4.12,-5.115,0
1,13000000,4604,31.0,12.3573,12.6922,9.59066,-5.784,-5.238,0
1,13000000,3974,27.0,0.635935,1.25992,1.61674,-5.041,-5.072,0
1,13000000,6657,45.0,9.88275,5.50143,10.7246,-9.539,-7.503,1
1,13000000,8931,60.0,2.44454,14.3391,5.69898,-5.713,-5.265,0
1,13000000,6659,45.0,10.2699,4.96589,10.618,-8.532,-7.754,1
1,13000000,2084,14.0,2.53733,10.7778,7.01003,-4.173,-5.231,0
1,13000000,2083,14.0,2.51094,10.3961,7.05397,-3.515,-5.093,0
1,13000000,2082,14.0,2.39728,10.2553,7.39502,-4.924,-5.106,0
1,13000000,2081,14.0,2.45769,9.87197,7.41668,-7.837,-5.182,0
1,13000000,2085,14.0,2.78364,10.8644,6.73096,-5.406,-5.288,0
1,13000000,2080,14.0,2.32781,9.7131,7.75334,-5.093,-5.16,0
1,13000000,2860,20.0,2.68873,14.6282,16.1994,-3.856,-4.92,0
1,13000000,6633,45.0,8.28536,10.0281,8.3986,-7.609,-5.425,0
1,13000000,7856,53.0,3.12739,9.3691,4.74959,-5.809,-5.014,0
1,13000000,3638,25.0,10.9899,3.21073,3.05714,-6.624,-5.978,1
1,13000000,1564,11.0,12.041,0.949502,6.73817,-7.938,-7.221,1
1,13000000,2086,14.0,3.04747,11.142,6.82623,-4.075,-5.329,0
1,13000000,5908,40.0,7.51532,6.93645,13.044,-5.758,-5.573,1
1,13000000,6642,45.0,8.32792,9.50291,10.9408,-5.345,-5.283,0
1,13000000,3639,25.0,11.329,3.25511,2.86363,-5.0,-5.955,1
1,13000000,1563,11.0,12.2465,0.651031,6.8769,-8.018,-7.014,1
1,13000000,8538,57.0,0.601427,4.53727,12.1643,-4.783,-5.325,0
1,13000000,4174,28.0,10.6552,9.3328,5.85139,-6.284,-5.407,0
1,13000000,6859,46.0,11.1159,12.2701,16.2055,-4.18,-5.422,0
1,13000000,2614,18.0,9.98551,16.1257,2.70901,-5.221,-5.537,0
1,13000000,6,1.0,12.003,3.29367,11.0393,-6.582,-7.361,1
1,13000000,6738,45.0,5.97138,0.94298,7.02465,-3.818,-5.31,0
1,13000000,4600,31.0,12.2292,12.3697,8.56202,-2.742,-5.315,0
1,13000000,6640,45.0,8.61078,9.41841,10.3853,-4.969,-5.402,0
1,13000000,4598,31.0,11.9996,11.8986,8.18354,-3.231,-5.044,0
1,13000000,4596,31.0,12.2234,11.4153,8.60511,-5.926,-5.05,0
1,13000000,6639,45.0,8.64801,9.57269,10.0267,-3.669,-5.426,0
1,13000000,6638,45.0,8.95038,9.43117,9.80981,-5.611,-5.531,0
1,13000000,4597,31.0,11.9356,11.651,8.48213,-3.865,-5.048,0
1,13000000,6637,45.0,8.95217,9.62244,9.46163,-5.386,-5.42,0
1,13000000,4595,31.0,12.1093,11.2122,8.92441,-8.583,-5.129,0
1,13000000,6636,45.0,8.60257,9.61449,9.26517,-4.272,-5.494,0
1,13000000,4599,31.0,12.2825,12.1618,8.23598,-4.476,-5.192,0
1,13000000,3966,27.0,14.8355,2.48773,1.19796,-3.486,-5.139,0
1,13000000,6635,45.0,8.59904,9.81646,8.92041,-5.997,-5.535,0
1,13000000,2077,14.0,2.34751,8.78531,8.1808,-4.848,-5.246,0
1,13000000,2613,18.0,9.92457,15.8214,2.95202,-3.58,-5.801,0
1,13000000,1057,8.0,15.0055,12.9799,12.8217,-4.104,-5.076,0
1,13000000,3965,27.0,14.5668,2.49388,1.4855,-6.388,-5.255,0
1,13000000,3964,27.0,14.1999,2.56669,1.37023,-3.416,-5.331,0
1,13000000,6634,45.0,8.32424,9.73921,8.6601,-4.546,-5.624,0
1,13000000,2120,15.0,11.5013,2.9741,5.08375,-10.69,-6.956,1
1,13000000,1565,11.0,11.7846,1.08127,7.00918,-7.557,-7.391,1
1,13000000,1570,11.0,10.7177,2.35845,7.14639,-7.983,-7.965,1
1,13000000,3643,25.0,12.504,2.70693,2.68765,-6.482,-5.64,1
1,13000000,1568,11.0,11.1273,1.84865,7.00872,-7.071,-7.773,1
1,13000000,3641,25.0,11.9088,2.99373,2.7539,-5.915,-5.807,1
1,13000000,1566,11.0,11.5211,1.34034,6.89371,-6.957,-7.516,1
1,13000000,3640,25.0,11.5529,2.92546,2.88794,-5.942,-5.92,1
1,13000000,8510,57.0,1.63131,7.78588,14.2232,-4.235,-5.252,0
1,13000000,3642,25.0,12.1268,2.66207,2.75415,-8.842,-5.702,1
1,13000000,8512,57.0,1.72918,8.34075,13.8572,-3.266,-5.226,0
1,13000000,8511,57.0,1.75961,8.15414,14.2102,-3.883,-5.178,0
1,13000000,1567,11.0,11.3413,1.55781,7.14986,-8.702,-7.681,1
1,13000000,1569,11.0,10.9176,2.04472,7.27309,-8.384,-7.952,1
1,13000000,8509,57.0,1.64376,7.60162,14.5824,-3.995,-5.284,0
1,13000000,8508,57.0,1.44741,7.27775,14.5989,-5.167,-5.154,0
1,13000000,7859,53.0,2.39435,9.10201,4.92229,-3.136,-5.076,0
1,13000000,6861,46.0,11.0686,11.9916,15.5855,-4.431,-5.229,0
1,13000000,8500,57.0,16.158,5.56512,15.398,-5.578,-5.157,0
1,13000000,6868,46.0,12.3714,11.7155,14.1108,-3.884,-5.177,0
1,13000000,6860,46.0,10.9127,12.0488,15.9483,-3.534,-5.368,0
1,13000000,13,1.0,12.9751,1.45411,10.9311,-5.026,-6.625,1
1,13000000,11,1.0,12.5065,1.92068,10.9085,-5.235,-6.975,1
1,13000000,5906,40.0,7.88262,6.45376,12.7518,-3.591,-5.828,1
1,13000000,6865,46.0,11.5086,11.7484,14.5894,-4.102,-5.068,0
1,13000000,7857,53.0,2.81368,9.46581,4.51489,-3.23,-5.136,0
1,13000000,6863,46.0,10.9906,11.7966,14.9691,-5.994,-5.176,0
1,13000000,6862,46.0,10.8367,11.7971,15.3345,-4.687,-5.3,0
1,13000000,3967,27.0,15.1818,2.55351,1.36598,-4.887,-5.083,0
1,13000000,3968,27.0,15.4826,2.54168,1.12791,-3.504,-5.03,0
1,13000000,3969,27.0,15.8348,2.58069,1.30528,-3.871,-5.023,0
1,13000000,3970,27.0,15.9992,2.24023,1.42375,-6.378,-5.022,0
1,13000000,3971,27.0,0.337115,2.22955,1.70422,-5.33,-5.065,0
1,13000000,8,1.0,12.2865,2.71461,11.0587,-6.524,-7.198,1
1,13000000,9,1.0,12.5124,2.4758,11.2464,-6.876,-6.815,1
1,13000000,10,1.0,12.7216,2.20945,11.0536,-6.615,-6.694,1
1,13000000,5907,40.0,7.53047,6.60415,12.8287,-6.626,-5.764,1
1,13000000,3972,27.0,0.426921,1.86142,1.83693,-4.892,-5.054,0
1,13000000,8537,57.0,16.1973,4.56668,12.3587,-3.214,-5.303,0
1,13000000,6864,46.0,11.3609,11.6631,14.9411,-7.995,-5.196,0
1,13000000,14,1.0,13.1441,1.17808,10.7164,-6.618,-6.511,1
1,13000000,3637,25.0,10.842,3.56956,3.14562,-5.861,-5.988,1
1,13000000,1051,8.0,15.5025,14.4079,11.9757,-3.055,-5.043,0
1,13000000,2612,18.0,9.88686,15.4479,2.8203,-7.481,-5.695,0
1,13000000,4593,31.0,11.8701,11.2268,9.55107,-5.959,-5.084,0
1,13000000,8501,57.0,0.325747,5.95984,15.4299,-3.844,-5.135,0
1,13000000,6866,46.0,11.8625,11.6172,14.51,-4.881,-5.078,0
1,13000000,1562,11.0,12.5021,0.476998,6.61506,-7.68,-6.765,1
1,13000000,3636,25.0,10.457,3.54456,3.23357,-4.574,-5.99,1
1,13000000,2856,20.0,3.81838,14.215,15.7847,-11.273,-5.147,0
1,13000000,3635,25.0,10.3,3.89846,3.26585,-5.027,-5.942,1
1,13000000,3634,25.0,9.93247,3.90712,3.42587,-4.81,-5.884,1
1,13000000,3633,25.0,9.78776,4.27525,3.42002,-8.402,-5.837,1
1,13000000,3632,25.0,9.42468,4.3365,3.5181,-5.626,-5.713,1
1,13000000,8502,57.0,16.1725,6.14989,15.0922,-6.435,-5.208,0
1,13000000,1560,11.0,12.8892,15.9325,6.43692,-11.342,-6.351,1
1,13000000,8503,57.0,0.377088,6.50675,15.0501,-3.589,-5.161,0
1,13000000,3631,25.0,9.31118,4.71749,3.50727,-5.269,-5.723,1
1,13000000,8504,57.0,0.327831,6.65835,14.6876,-5.295,-5.204,0
1,13000000,4175,28.0,10.2983,9.24536,6.01281,-6.227,-5.552,0
1,13000000,2079,14.0,2.49101,9.35453,7.8265,-3.911,-5.13,0
1,13000000,6739,45.0,5.79499,1.16705,6.76072,-5.565,-5.262,0
1,13000000,6641,45.0,8.3871,9.65373,10.5774,-6.21,-5.353,0
1,13000000,4594,31.0,12.0152,11.4252,9.24415,-7.955,-5.095,0
1,13000000,2078,14.0,2.28618,9.16402,8.09784,-5.744,-5.089,0
1,13000000,2858,20.0,3.28705,14.4565,16.0241,-4.415,-5.05,0
1,13000000,1561,11.0,12.6604,16.0809,6.7259,-7.765,-6.633,1
1,13000000,1056,8.0,15.0744,13.3446,12.7012,-6.734,-5.04,0
1,13000000,6869,46.0,12.5072,11.9075,13.7982,-4.049,-5.228,0
1,13000000,1559,11.0,13.0538,15.5862,6.49338,-6.161,-6.235,1
1,13000000,1558,11.0,13.3443,15.5036,6.24061,-6.428,-6.012,1
1,13000000,1557,11.0,13.5285,15.1704,6.32236,-4.587,-5.935,1
1,13000000,2118,15.0,10.9866,3.41434,5.09569,-6.618,-7.078,1
1,13000000,3959,27.0,12.8571,3.2512,1.88729,-4.537,-5.491,1
1,13000000,3961,27.0,13.3784,2.90653,1.7667,-6.339,-5.351,0
1,13000000,3963,27.0,13.9363,2.58648,1.6627,-5.965,-5.282,0
1,13000000,3962,27.0,13.5999,2.7081,1.50974,-5.192,-5.294,0
1,13000000,3960,27.0,13.0511,3.03976,1.61812,-5.793,-5.331,0
1,13000000,6870,46.0,12.5507,12.2828,13.8328,-3.92,-5.252,0
1,13000000,4601,31.0,12.4483,12.6986,8.58101,-5.139,-5.331,0
1,13000000,7,1.0,12.2043,3.04089,11.2634,-9.449,-7.012,1
1,13000000,4171,28.0,11.2657,9.48272,5.08167,-6.484,-5.099,0
1,13000000,7855,53.0,3.44512,9.57458,4.66011,-5.172,-4.989,0
1,13000000,1054,8.0,15.105,13.7662,12.1892,-4.275,-5.12,0
1,13000000,1052,8.0,15.6067,14.0293,11.8912,-5.55,-5.044,0
1,13000000,3645,25.0,13.0704,2.41317,2.54515,-5.099,-5.523,1
1,13000000,1053,8.0,15.4845,13.7919,12.1774,-4.441,-5.089,0
1,13000000,8505,57.0,0.470202,7.02033,14.6755,-5.498,-5.146,0
1,13000000,8507,57.0,1.05513,7.31121,14.5956,-4.274,-5.225,0
1,13000000,8506,57.0,0.850692,6.97934,14.6282,-4.873,-5.051,0
1,13000000,8536,57.0,16.0672,4.93266,12.3484,-3.618,-5.276,0
1,13000000,4172,28.0,11.0722,9.5071,5.40584,-7.371,-5.24,0
1,13000000,4173,28.0,10.7392,9.32079,5.46518,-6.572,-5.415,0
1,13000000,1055,8.0,14.9933,13.4088,12.3173,-5.653,-5.091,0
1,13000000,15,1.0,13.3349,0.91125,10.9408,-7.423,-6.331,1
1,13000000,6740,45.0,5.47038,0.975717,6.64089,-3.878,-5.281,0
1,13000000,2857,20.0,3.64789,14.3501,16.121,-4.72,-5.144,0
1,13000000,2861,20.0,2.41829,14.6061,0.559116,-8.349,-4.946,0
1,13000000,12,1.0,12.7272,1.65426,10.7131,-5.601,-6.899,1
1,13000000,6867,46.0,11.9974,11.756,14.1706,-2.649,-5.127,0
1,13000000,2859,20.0,3.03284,14.469,0.386948,-4.551,-5.087,0
1,13000000,1556,11.0,13.8183,15.0725,6.06741,-5.424,-5.59,0
1,13000000,3644,25.0,12.6998,2.36942,2.70402,-6.407,-5.661,1
1,13000000,3958,27.0,12.4841,3.30812,1.78008,-6.7,-5.608,0
1,13000000,2121,15.0,11.8482,2.90262,4.91084,-10.461,-6.748,1
1,13000000,2119,15.0,11.3569,3.3337,5.01173,-9.688,-6.971,1
1,13000000,6737,45.0,6.08708,0.606149,6.82582,-4.073,-5.294,0
1,13000000,5204,35.0,6.63577,5.07858,15.3961,-4.066,-5.071,0
1,13000000,3973,27.0,0.485223,1.61699,1.53509,-7.414,-5.146,0
1,13000000,2855,20.0,4.14507,13.9939,15.8401,-3.839,-5.238,0
1,13000000,1571,11.0,10.5965,2.56404,7.45902,-7.719,-8.228,1
1,13000000,7822,53.0,7.79994,14.9977,2.12912,-3.584,-5.574,0
1,13000000,6858,46.0,10.9265,12.3314,0.60089,-5.071,-5.476,0
1,13000000,7823,53.0,7.91487,14.6533,1.95482,-5.307,-5.63,0
1,13000000,5909,40.0,7.15963,7.06062,13.1624,-4.153,-5.54,0
1,13000000,2334,16.0,3.08772,15.6423,12.4176,-3.775,-5.087,0
1,13000000,2337,16.0,2.77256,0.611353,12.6575,-3.725,-4.937,0
1,13000000,2338,16.0,2.71799,0.775583,13.0079,-4.198,-4.887,0
1,13000000,1131,8.0,8.45508,6.62807,7.61711,-8.862,-8.456,1
1,13000000,2336,16.0,2.92667,16.203,12.6758,-5.481,-4.998,0
1,13000000,2335,16.0,3.01764,16.0239,12.3452,-4.803,-4.965,0
1,13000000,2332,16.0,3.42284,15.2626,12.8855,-3.62,-5.197,0
1,13000000,2333,16.0,3.27064,15.613,12.7648,-5.717,-5.163,0
1,13000000,1132,8.0,8.36688,6.96135,7.76257,-10.12,-8.152,1
1,13000000,1135,8.0,7.54983,7.555,7.78339,-5.763,-7.381,1
1,13000000,1133,8.0,7.98644,7.04287,7.68889,-5.525,-7.981,1
1,13000000,1130,8.0,8.8386,6.50301,7.65379,-9.583,-8.441,1
1,13000000,1134,8.0,7.86724,7.34814,7.89834,-10.052,-7.69,1
1,13000000,8252,56.0,13.3656,14.2967,3.27984,-7.972,-5.483,0
1,13000000,8251,56.0,13.2926,14.4837,2.94953,-15.989,-5.438,0
1,13000000,602,5.0,5.41698,12.4655,12.2871,-9.63,-5.508,0
1,13000000,6125,41.0,12.0747,7.46625,11.5135,-3.287,-5.419,0
1,13000000,6124,41.0,11.8136,7.18741,11.5096,-5.548,-5.486,0
1,13000000,1612,11.0,7.27604,12.0316,9.58006,-4.958,-4.75,0
1,13000000,6123,41.0,11.6475,7.16336,11.1636,-5.891,-5.664,0
1,13000000,601,5.0,5.37144,12.77,12.528,-4.866,-5.396,0
1,13000000,6126,41.0,12.2812,7.52472,11.8278,-5.327,-5.35,0
1,13000000,1614,11.0,7.72942,11.6638,9.82514,-4.03,-4.833,0
1,13000000,1613,11.0,7.5259,11.7482,9.51552,-3.705,-4.828,0
1,13000000,6127,41.0,12.4407,7.86903,11.7883,-5.591,-5.303,0
1,13000000,603,5.0,5.48883,12.5559,11.9184,-5.04,-5.525,0
1,13000000,1615,11.0,8.05766,11.4627,9.74472,-3.109,-4.839,0
1,13000000,4390,30.0,4.15336,11.6145,5.50564,-3.426,-5.026,0
1,13000000,3692,25.0,3.52993,8.27675,0.732598,-3.87,-5.218,0
1,13000000,3685,25.0,2.80609,9.00618,2.44871,-7.003,-5.254,0
1,13000000,4547,31.0,10.298,12.9248,15.0481,-5.185,-5.417,0
1,13000000,102,1.0,6.87507,8.38005,6.52297,-3.914,-6.094,0
1,13000000,8170,55.0,4.80243,10.9137,1.12159,-5.837,-5.373,0
1,13000000,8169,55.0,4.50574,10.6748,1.16384,-6.42,-5.194,0
