atom_id,umap1,umap2,S_avg,c_label
7057,1.8970205,1.2691922,-5.978,1
7058,2.044738,1.7743014,-5.899,1
7059,2.3937452,1.7771679,-6.141,1
7060,3.3324099,2.0656102,-6.047,1
7061,3.0394752,1.510527,-6.18,1
7062,3.6965961,2.273972,-6.173,1
7063,3.6198866,1.9697763,-6.238,1
7064,3.6843104,2.2689044,-6.334,1
7065,3.9427361,1.8000394,-6.587,1
7066,3.4830441,2.0503728,-6.494,1
7067,3.7401564,1.7171483,-6.823,1
7068,3.4717398,1.9720027,-6.533,1
7069,3.7844677,2.237949,-6.812,1
7070,3.5945938,2.1117282,-6.688,1
7071,4.0180516,1.8101149,-6.922,1
7072,3.775367,2.226957,-6.769,1
7073,3.9970772,1.7715509,-6.806,1
7074,3.095854,2.0620294,-6.417,1
7075,3.6837816,1.6524502,-6.513,1
7076,3.0791702,2.104507,-6.423,1
7077,3.5817485,2.097661,-6.396,1
7078,2.9911575,2.042267,-6.256,1
7079,3.6523578,1.7283742,-6.405,1
7080,3.0091724,1.9022766,-6.293,1
7081,3.1070058,1.383549,-6.437,1
7082,3.126684,1.3612577,-6.273,1
7083,-0.28982005,5.1286483,-6.037,0
7084,3.1819098,2.0611565,-5.86,0
7085,-1.4026484,0.08451218,-5.729,0
7086,-0.067025155,2.9574883,-5.518,0
7087,2.4350924,1.224703,-5.445,0
7088,-0.8480245,0.7308107,-5.221,0
7089,-1.6009694,2.9224584,-5.075,0
7090,-1.4049653,3.9636815,-4.971,0
7091,-1.534504,4.04662,-5.005,0
7092,-2.404307,-1.0704197,-5.148,0
7093,-1.4623379,-0.82251143,-5.251,0
7094,0.52441144,0.9177697,-5.283,0
7095,-0.20970812,4.644907,-5.334,0
7096,-1.8747764,0.3134836,-5.179,0
7097,-0.35628596,1.3963886,-5.284,0
7098,0.611087,-0.1802027,-5.383,0
7099,-1.1502179,1.069602,-5.289,0
7100,-0.2018981,5.698668,-5.341,0
7101,0.59785277,-0.10017634,-5.388,0
7102,-1.074521,1.8585416,-5.302,0
7103,0.15605545,3.9810386,-5.418,0
7104,-1.9084749,2.8909745,-5.464,0
7105,-2.3506563,-0.34930995,-5.538,0
7106,0.022393646,2.7623835,-5.593,0
7107,-0.11895338,3.2295687,-5.622,0
7108,-0.703313,5.4673038,-5.596,0
7109,-1.1326993,-0.90211993,-5.679,0
7110,-0.29464865,3.9012969,-5.682,0
7111,-1.5455519,0.35823736,-5.561,0
7112,-1.1695235,3.6321697,-5.627,0
7113,-0.56801796,3.9199326,-5.645,0
7114,-3.2137024,-0.13853996,-5.457,0
7115,-0.25808853,0.50983626,-5.401,0
7116,-1.195949,2.215113,-5.344,0
7117,-0.7188368,4.505354,-5.278,0
7118,-0.5251841,0.9166526,-5.304,0
7119,-0.3800009,5.377665,-5.136,0
7120,-1.520121,1.0647221,-5.171,0
7121,-2.3074768,-0.9585186,-5.226,0
7122,-0.06167015,5.0690866,-5.241,0
7123,0.05020325,1.6182035,-5.237,0
7124,-1.7659439,0.113872334,-5.25,0
7125,-0.09636904,4.4099107,-5.322,0
7126,-0.92674464,4.9574375,-5.227,0
7127,0.7163141,0.014690861,-5.252,0
7128,-1.4790416,0.49632612,-5.162,0
7129,0.031674944,6.1941266,-5.191,0
7130,-2.073105,1.9965688,-5.26,0
7131,-1.7176322,1.2205569,-5.219,0
7132,-1.1461456,0.4003619,-5.24,0
7133,-0.70838314,0.22838734,-5.153,0
7134,-1.7696583,1.7017425,-5.138,0
7135,-0.55099237,3.7612898,-5.143,0
7136,-2.7635849,1.115183,-5.236,0
7137,-0.26975235,4.1304164,-5.212,0
7138,-0.26183885,0.5239361,-5.127,0
7139,-0.025139593,0.19943896,-5.06,0
7140,-0.30585626,3.779663,-4.982,0
7141,-0.24504796,0.6744335,-4.999,0
7142,-1.4437101,0.53602785,-4.908,0
7143,-0.14742646,1.954265,-4.95,0
7144,-2.4579585,1.3412002,-4.918,0
7145,-0.55227464,-0.28322938,-4.886,0
7146,-0.36330274,0.059174318,-4.922,0
7147,-0.692892,-1.0293152,-4.928,0
7148,-0.657124,2.5039363,-4.919,0
7149,0.14200364,-0.3545043,-5.003,0
7150,0.4313275,-0.07053626,-4.955,0
7151,-1.1408406,0.028616264,-5.028,0
7152,-1.047291,0.25276554,-5.204,0
7153,-1.0728283,2.0405724,-5.203,0
7154,0.06331254,1.0358844,-5.232,0
7155,-1.2678154,1.1090374,-5.169,0
7156,-0.024801394,-0.16297746,-5.175,0
7157,-1.4129738,3.9519644,-5.167,0
7158,-0.01116539,5.867283,-5.12,0
7159,-2.2414894,1.4695554,-5.041,0
7160,-0.3238076,-0.6816972,-5.113,0
7161,-0.7873249,3.6685379,-5.119,0
7162,0.26349273,0.1729815,-5.145,0
7163,-0.5587747,-0.96672946,-5.135,0
7164,-0.70193774,-0.90335095,-5.153,0
7165,-0.40484524,-1.0569639,-5.195,0
7166,0.42855048,-0.02493247,-5.143,0
7167,0.25355098,0.9984869,-5.073,0
7168,-0.65062976,5.077434,-5.087,0
7169,-0.3427619,-0.9818888,-5.092,0
7170,-2.6604254,1.5507474,-5.128,0
7171,-1.3431901,-0.06116077,-5.124,0
7172,-1.4481847,0.008566403,-5.11,0
7173,0.35670415,0.30296317,-5.173,0
7174,-0.105822906,-0.30514994,-5.058,0
7175,-0.49656343,3.9700594,-5.253,0
7176,-0.739181,-0.92609364,-5.176,0
7177,-2.4298916,2.4868593,-5.347,0
7178,-2.7133868,-0.59298575,-5.401,0
7179,-0.7781368,1.4245291,-5.462,0
7180,-2.5245793,-0.6945053,-5.397,0
7181,-1.2982838,0.92822254,-5.444,0
7182,-2.0098393,2.5300217,-5.45,0
7183,0.36688045,0.8293411,-5.427,0
7184,-1.3296584,4.5499077,-5.522,0
7185,-0.04029267,6.564653,-5.399,0
7186,-0.2257129,6.34005,-5.418,0
7187,-0.25447285,0.5287629,-5.291,0
7188,0.18875764,4.3375354,-5.349,0
7189,-0.24558072,-1.0730203,-5.194,0
7190,-0.66882515,5.3802967,-5.289,0
7191,-1.567782,1.1198283,-5.295,0
7192,-0.5737662,-0.9391305,-5.329,0
7193,-2.3989682,-1.0030078,-5.24,0
7194,-0.7068301,4.5490093,-5.205,0
7195,-3.4102883,0.7324278,-5.253,0
7196,0.4592172,3.265588,-5.307,0
7197,-2.7571764,0.23684096,-5.306,0
7198,0.020709055,6.2369547,-5.277,0
7199,-0.22137359,5.5175476,-5.114,0
7200,-3.0756752,-0.13547307,-5.085,0
7201,-1.6085818,0.01948074,-5.052,0
7202,-0.7431646,-0.025332917,-5.02,0
7203,-0.49613672,2.7139988,-5.054,0
7204,-0.1456071,2.7398496,-4.976,0
7205,-2.6152422,-0.034555558,-4.96,0
7206,0.46265212,2.461459,-5.048,0
7207,-1.397585,3.502932,-5.149,0
7208,-0.39655817,-0.1083663,-5.068,0
7209,-0.5903055,-0.19219936,-5.136,0
7210,-1.0499659,-0.0073765186,-5.262,0
7211,-0.09098978,6.4125376,-5.462,0
7212,0.87499166,1.4861118,-5.527,0
7213,-0.3770241,4.8693457,-5.624,0
7214,2.3148139,2.106697,-5.981,1
7215,-1.1230285,4.808576,-6.071,1
7216,2.4731119,2.1559474,-6.372,1
7217,3.9183867,2.4457848,-6.459,1
7218,4.672161,2.1134686,-6.768,1
7219,4.2232585,2.7032604,-6.769,1
7220,4.288522,2.4007695,-6.962,1
7221,4.170626,1.9521735,-6.919,1
7222,4.175316,1.9207453,-7.222,1
7223,4.1394577,1.9127828,-6.988,1
7224,4.666403,2.065067,-7.309,1
7225,4.375227,2.421603,-7.007,1
7226,4.412695,1.9818406,-7.261,1
7227,4.174833,1.9340695,-7.09,1
7228,4.740417,2.073485,-7.263,1
7229,4.05719,1.8468387,-7.139,1
7230,4.748941,2.078312,-7.268,1
7231,4.0221734,1.8107011,-7.151,1
7232,4.6490865,2.055312,-7.001,1
7233,4.164229,2.0102017,-6.872,1
7234,4.710967,2.099094,-6.895,1
7235,4.1266026,2.485298,-6.978,1
7236,4.7529635,2.1124868,-7.013,1
7237,4.1399884,2.466229,-6.894,1
7238,4.7686505,2.2007813,-6.976,1
7239,4.0979123,2.6283765,-6.82,1
7240,3.8131397,2.702668,-6.737,1
7241,3.0802245,2.5869906,-6.539,1
7242,3.350829,2.4338048,-6.566,1
7243,1.5777941,0.99509495,-6.528,1
7244,-0.596047,5.6509595,-6.329,1
7245,1.5199907,1.0815843,-6.145,0
7246,-2.1769626,0.10523179,-6.038,0
7247,-0.87565434,0.8869266,-5.959,0
7248,0.480997,-0.25432035,-5.808,0
7249,0.10520716,1.3352375,-5.849,0
7250,0.2314232,1.2309564,-5.68,0
7251,-0.23626614,2.5729773,-5.601,0
7252,-0.42272845,5.9880075,-5.625,0
7253,-3.2868571,0.19670403,-5.574,0
7254,1.1934531,0.8135167,-5.731,0
7255,-0.64992493,5.472413,-5.692,0
7256,-0.028580425,6.6426744,-5.918,0
7257,-1.0649649,5.139115,-5.873,0
7258,0.37056923,4.036767,-6.015,0
7259,-2.5889578,-0.73902225,-6.146,0
7260,1.2370384,0.9337206,-6.13,0
7261,-0.013434424,6.018514,-5.95,0
7262,-0.07948194,6.5878778,-5.854,0
7263,-2.0534155,2.5273912,-5.826,0
7264,1.8394055,1.6224858,-5.791,0
7265,1.8857229,1.4872639,-5.57,0
7266,-1.5015991,2.31953,-5.464,0
7267,-0.16680457,5.538604,-5.321,0
7268,-0.33958754,-0.931089,-5.281,0
7269,-1.7590567,1.4657979,-5.122,0
7270,-0.16456315,2.0461848,-4.989,0
7271,-1.4553064,0.098343804,-4.893,0
7272,-0.5599384,4.724611,-4.798,0
7273,-0.65810424,3.6450598,-4.803,0
7274,-0.937067,2.5039225,-4.891,0
7275,-0.8960117,0.12944224,-4.941,0
7276,-1.6201812,1.1628461,-4.999,0
7277,-0.9692722,0.070124894,-5.025,0
7278,-1.2769586,0.014579425,-5.187,0
7279,0.22185147,-0.25647923,-5.1,0
7280,0.21888392,0.886309,-5.0,0
7281,-0.43487266,5.232777,-5.05,0
7282,0.08751832,3.8233652,-5.012,0
7283,-3.024198,-0.058992952,-4.982,0
7284,-2.0711806,2.2786849,-5.046,0
7285,-0.67153645,0.9403386,-5.096,0
7286,-2.1200593,0.4608805,-5.196,0
7287,-2.0536623,0.85669905,-5.261,0
7288,-1.9415401,0.34797361,-5.346,0
7289,-0.2775617,-0.98080343,-5.321,0
7290,0.5782072,0.9493597,-5.426,0
7291,-1.0037733,0.878546,-5.433,0
7292,0.34076393,-0.5927614,-5.47,0
7293,-0.03472187,3.3767247,-5.539,0
7294,0.620167,-0.27686659,-5.58,0
7295,1.0907992,0.7848433,-5.498,0
7296,-0.9618197,5.098466,-5.433,0
7297,-3.2745948,0.3175395,-5.405,0
7298,-0.16040231,3.8321812,-5.44,0
7299,-1.3730502,2.0852826,-5.426,0
7300,-0.33329242,-0.23835564,-5.373,0
7301,-1.412465,4.5166774,-5.446,0
7302,0.5266026,3.4058788,-5.347,0
7303,-2.0855787,3.4215572,-5.352,0
7304,-2.2019143,-0.046596754,-5.348,0
7305,0.11880277,0.16817318,-5.38,0
7306,-1.609876,2.9782019,-5.389,0
7307,-0.44930604,0.010367985,-5.25,0
7308,-1.1548175,-0.0010294853,-5.305,0
7309,-1.2714677,-0.04685366,-5.243,0
7310,-1.2569982,3.4449925,-5.211,0
7311,-0.58091336,5.6979027,-5.198,0
7312,0.7151596,0.37783295,-5.26,0
7313,-3.381413,0.48985675,-5.24,0
7314,0.0046477458,0.66500574,-5.282,0
7315,-0.36441132,1.0109103,-5.272,0
7316,0.0026838097,0.92615056,-5.255,0
7317,-0.31386477,1.2191844,-5.227,0
7318,0.48968205,2.2327242,-5.241,0
7319,-1.5268772,2.8667626,-5.395,0
7320,0.26923695,4.256313,-5.529,0
7321,-0.10991009,-0.103535056,-5.56,0
7322,-1.1425651,0.53259146,-5.637,0
7323,0.36743253,1.0397332,-5.653,0
7324,-2.8959258,1.0927966,-5.573,0
7325,0.38587597,1.7936424,-5.501,0
7326,0.23135452,4.030004,-5.437,0
7327,-1.1692342,0.8938516,-5.467,0
7328,-0.051059548,1.4515932,-5.453,0
7329,-0.3059536,6.122632,-5.386,0
7330,-0.065297574,1.4088855,-5.394,0
7331,-2.2979546,-1.118268,-5.441,0
7332,-2.1511893,1.8169411,-5.485,0
7333,-1.5689082,1.457417,-5.492,0
7334,-0.17223686,3.8165145,-5.551,0
7335,-3.2894526,0.19737834,-5.456,0
7336,-0.079146996,5.9792852,-5.444,0
7337,-0.64825225,3.8804748,-5.44,0
7338,-0.5481389,-1.007203,-5.425,0
7339,-2.0967293,1.9205636,-5.373,0
7340,-0.25066897,6.0672207,-5.376,0
7341,-0.7911087,3.1983232,-5.303,0
7342,0.0007028994,4.7111087,-5.35,0
7343,-0.9725861,0.8197213,-5.293,0
7344,-0.34775648,0.84600955,-5.325,0
7345,-2.1785839,1.6386805,-5.386,0
7346,-1.801105,-1.0773742,-5.362,0
7347,-0.6727516,5.357417,-5.28,0
7348,0.49867424,2.03676,-5.388,0
7349,-1.3314922,4.108176,-5.383,0
7350,0.24154194,2.4132698,-5.372,0
7351,-1.6673988,2.867544,-5.773,0
7352,2.1922293,1.06058,-5.837,1
7353,2.278287,1.7394438,-5.659,0
7354,-2.1412065,2.339744,-5.553,0
7355,0.16146702,-0.12821612,-5.627,0
7356,-0.6714379,3.3578112,-5.454,0
7357,-0.63357747,-0.020855749,-5.507,0
7358,-1.3727568,-0.27000797,-5.451,0
7359,-0.5641834,-0.79445034,-5.48,0
7360,0.1583282,-0.66719437,-5.478,0
7361,0.30446985,-0.35380247,-5.527,0
7362,-1.1107368,2.9920983,-5.56,0
7363,-0.10998903,5.6360416,-5.611,0
7364,-0.42094287,5.3783283,-5.537,0
7365,0.2915529,3.5760176,-5.686,0
7366,-0.18627478,4.860964,-5.589,0
7367,-1.4955267,-0.317995,-5.497,0
7368,-1.6102679,-0.42592886,-5.487,0
7369,-0.12077738,3.1651952,-5.515,0
7370,-2.8533201,0.61172426,-5.524,0
7371,-1.1973833,4.5706086,-5.513,0
7372,0.14037432,-0.06688099,-5.628,0
7373,-0.88066924,2.0944848,-5.647,0
7374,1.0499645,1.0751345,-5.665,0
7375,0.44545823,-0.14868769,-5.641,0
7376,-0.17484792,3.0052445,-5.525,0
7377,-0.38594046,1.4228168,-5.492,0
7378,-1.3357036,3.3926764,-5.408,0
7379,-1.7190384,1.0078241,-5.367,0
7380,0.84046197,0.70323604,-5.317,0
7381,0.5161187,0.02250212,-5.254,0
7382,-0.35163003,4.2636075,-5.118,0
7383,-1.3303154,3.1520457,-5.04,0
7384,-1.3604645,2.9634943,-4.926,0
7385,-0.51152396,-1.1091958,-5.021,0
7386,-0.7112252,4.253617,-5.027,0
7387,-1.7466836,1.1462411,-5.059,0
7388,-1.0863463,-0.9998245,-5.077,0
7389,-0.19414404,5.949609,-5.135,0
7390,-2.7741368,1.1761141,-5.229,0
7391,-0.9391175,4.7930484,-5.394,0
7392,-2.8999162,1.1475452,-5.327,0
7393,-3.2456286,0.22999077,-5.324,0
7394,-0.08123612,3.253812,-5.178,0
7395,-0.015012304,3.2847488,-5.293,0
7396,-1.5047696,-0.6674116,-5.249,0
7397,0.8647947,0.53479666,-5.287,0
7398,-0.90407383,3.9675076,-5.222,0
7399,-0.63282615,4.4163685,-5.323,0
7400,-0.9630735,-0.52469057,-5.415,0
7401,-0.37135467,4.093542,-5.364,0
7402,-1.9309814,2.935438,-5.313,0
7403,-1.7528079,3.8686838,-5.378,0
7404,-1.3078613,-1.1645476,-5.269,0
7405,-2.7416904,1.6161557,-5.39,0
7406,0.42885968,0.32311493,-5.46,0
7407,-2.126271,0.5046841,-5.442,0
7408,-0.9238386,1.7590638,-5.535,0
7409,0.46652463,0.70565116,-5.466,0
7410,-1.456155,1.977721,-5.474,0
7411,-0.24151714,2.617048,-5.533,0
7412,-2.095396,0.107364945,-5.438,0
7413,-2.0841882,0.014809858,-5.439,0
7414,-0.91063225,0.5349347,-5.435,0
7415,-1.2655275,4.1209774,-5.37,0
7416,0.7157818,0.5944774,-5.231,0
7417,-3.3234923,0.6529252,-5.385,0
7418,0.04832523,4.427733,-5.37,0
7419,-0.29692274,2.3420131,-5.341,0
7420,0.86204255,0.43264535,-5.275,0
7421,0.06841572,-0.73209906,-5.308,0
7422,-1.1632366,3.2201169,-5.286,0
7423,-0.27321532,4.4893184,-5.16,0
7424,-2.1213274,-0.29885975,-5.256,0
7425,-0.6136601,-0.34717575,-5.181,0
7426,0.10996609,0.7190862,-5.201,0
7427,-2.163588,-1.3301337,-5.144,0
7428,-1.6609589,3.731289,-5.067,0
7429,-1.722125,0.1544961,-5.196,0
7430,-0.938513,0.24783137,-5.107,0
7431,-1.9997499,1.4668815,-5.135,0
7432,-2.4799833,1.2957674,-5.127,0
7433,0.27874795,0.7844781,-5.048,0
7434,-1.2765436,0.9217108,-4.95,0
7435,-0.8752086,-0.39675325,-4.971,0
7436,-2.3318555,-0.3368199,-4.969,0
7437,-1.8788885,1.5822725,-4.962,0
7438,0.356816,2.4915273,-5.078,0
7439,-0.7350848,1.7369306,-5.259,0
7440,0.50349474,-0.102888264,-5.305,0
7441,-0.41054696,1.6126207,-5.403,0
7442,-1.3806384,2.195871,-5.271,0
7443,-1.3437927,-1.0838972,-5.243,0
7444,-2.6888897,0.80177456,-5.177,0
7445,-2.5359242,2.8316593,-5.33,0
7446,-0.13110305,5.5110354,-5.282,0
7447,-0.8481572,5.1502824,-5.27,0
7448,0.5366539,0.21317066,-5.314,0
7449,-1.6141213,-0.5685852,-5.287,0
7450,-2.710339,-0.8212205,-5.322,0
7451,-2.6886754,-0.79055625,-5.391,0
7452,-0.19864856,3.6860945,-5.482,0
7453,0.66518265,2.6577764,-5.468,0
7454,-0.3215501,4.345048,-5.476,0
7455,-0.8683882,1.5745896,-5.39,0
7456,-0.21598813,6.2700973,-5.443,0
7457,-0.020887688,-0.113438495,-5.41,0
7458,-0.6181898,5.5534883,-5.452,0
7459,0.3365256,2.8866184,-5.494,0
7460,-1.5043242,2.7023344,-5.387,0
7461,-1.1714883,0.8847733,-5.356,0
7462,-3.2083113,0.05614331,-5.256,0
7463,-0.52389413,1.6616006,-5.275,0
7464,-2.2915728,0.09686956,-5.24,0
7465,0.2916985,3.7630453,-5.226,0
7466,0.13292691,1.1250536,-5.238,0
7467,-2.771003,0.62449,-5.119,0
7468,-2.6870258,1.1025914,-5.028,0
7469,-1.1218929,-0.6988246,-5.006,0
7470,-0.8866501,-0.94435364,-5.017,0
7471,-1.3020016,1.3792154,-4.937,0
7472,0.27736714,3.1406674,-4.86,0
7473,-1.7928585,-0.50059015,-5.029,0
7474,-0.4184591,4.622498,-4.895,0
7475,-2.8640714,0.11110428,-5.037,0
7476,-1.2112453,-0.030120704,-5.208,0
7477,-2.9758747,0.47796023,-5.438,0
7478,-0.2332531,2.9166403,-5.569,0
7479,2.2258098,2.458842,-5.799,0
7480,2.4103374,2.4258618,-6.104,1
7481,0.29148817,5.4566383,-6.132,1
7482,3.9042754,3.8869095,-6.4,1
7483,3.6837785,3.5270302,-6.33,1
7484,3.9483302,3.7539752,-6.722,1
7485,3.9089432,3.7328796,-6.644,1
7486,4.0296335,3.67105,-7.076,1
7487,3.9852724,3.563114,-6.923,1
7488,4.1391296,3.550587,-7.162,1
7489,4.0119576,3.597559,-6.919,1
7490,4.192543,3.4243784,-7.207,1
7491,3.80161,3.535325,-7.059,1
7492,4.0919056,3.6625977,-7.286,1
7493,4.0865684,4.052828,-7.043,1
7494,4.074686,3.6520066,-7.181,1
7495,4.102059,3.608851,-6.907,1
7496,4.1360927,3.5833223,-7.029,1
7497,3.9148822,3.7215965,-6.771,1
7498,4.0646296,3.6464221,-6.913,1
7499,3.6065116,3.4790537,-6.604,1
7500,3.7837477,3.829182,-6.584,1
7501,-2.6706634,0.36156622,-5.279,0
7502,0.47653538,2.0834162,-5.229,0
7503,-0.09436482,5.9793944,-5.169,0
7504,-2.3880913,-0.74873495,-5.268,0
7505,-3.1164923,1.0396061,-5.423,0
7506,-0.066006884,5.4586363,-5.266,0
7507,-2.957869,0.30845842,-5.28,0
7508,-1.580759,0.29039413,-5.27,0
7509,0.20625438,3.5120704,-5.205,0
7510,-1.9484689,-0.69135636,-5.284,0
7511,-0.13457067,3.4719386,-5.218,0
7512,-0.04665644,3.524353,-5.417,0
7513,0.39239666,1.080647,-5.32,0
7514,-1.0113629,-0.55512565,-5.349,0
7515,-2.9009995,0.4771987,-5.341,0
7516,-1.8106068,1.1562213,-5.208,0
7517,-2.972193,0.40526655,-5.176,0
7518,-0.5414332,1.083774,-5.156,0
7519,-1.9628036,3.1787653,-5.2,0
7520,-0.487142,-0.78254133,-5.186,0
7521,-0.44014907,4.5349975,-5.271,0
7522,0.5847563,0.040802315,-5.269,0
7523,-0.23261617,5.834886,-5.341,0
7524,-0.065580525,5.1648088,-5.341,0
7525,-2.2730508,0.9629616,-5.461,0
7526,-1.2260283,2.1458797,-5.41,0
7527,-2.8241198,0.41601586,-5.405,0
7528,-0.39460656,4.442829,-5.354,0
7529,0.17442383,2.503908,-5.331,0
7530,-0.073138654,-0.22740659,-5.379,0
7531,0.4798258,0.77659774,-5.444,0
7532,-0.23313345,3.867221,-5.471,0
7533,-1.4503348,3.2416973,-5.43,0
7534,-0.8968959,5.118562,-5.386,0
7535,-1.922999,-0.95186955,-5.41,0
7536,-1.8305533,2.4344432,-5.484,0
7537,-0.96369857,4.5112,-5.399,0
7538,-0.21239655,1.2874945,-5.446,0
7539,-2.414859,-0.9837951,-5.468,0
7540,0.006821254,3.5480304,-5.44,0
7541,-3.3247273,0.10525721,-5.527,0
7542,-1.6843034,3.167482,-5.582,0
7543,-1.449787,1.4030643,-5.591,0
7544,-2.469206,-0.7463451,-5.577,0
7545,0.062556446,4.4079466,-5.557,0
7546,-0.6125806,2.7820399,-5.533,0
7547,-1.2344694,4.218487,-5.455,0
7548,-0.41396204,1.6207882,-5.496,0
7549,-2.4622066,2.549114,-5.391,0
7550,-1.5163941,3.4989207,-5.384,0
7551,-0.11409421,5.430653,-5.243,0
7552,-0.4304022,0.9261961,-5.305,0
7553,-0.042402357,2.4934983,-5.286,0
7554,-1.3411478,-0.04569814,-5.347,0
7555,-0.64225084,-1.123805,-5.227,0
7556,-1.9976981,2.1287525,-5.202,0
7557,-1.5936334,1.4297276,-5.29,0
7558,0.18485872,-0.14959842,-5.175,0
7559,-0.7699849,1.2844471,-5.25,0
7560,-2.509222,-0.39204487,-5.268,0
7561,-0.659757,2.350054,-5.233,0
7562,-1.749931,2.368726,-5.188,0
7563,-0.3226909,4.2409635,-5.17,0
7564,-0.5767215,1.0054897,-5.271,0
7565,-1.6573293,0.95739985,-5.324,0
7566,-0.4070419,1.013637,-5.284,0
7567,-0.85339266,-0.59568715,-5.338,0
7568,0.3192273,3.086713,-5.409,0
7569,-0.058953702,0.39246216,-5.41,0
7570,-0.25378612,6.0519733,-5.337,0
7571,-0.03309671,4.250471,-5.272,0
7572,-1.7582935,-0.3820383,-5.28,0
7573,-2.6799643,1.3426546,-5.201,0
7574,-1.7945188,1.6142403,-5.393,0
7575,-0.4278918,5.0135584,-5.373,0
7576,-0.86850244,-1.1729417,-5.405,0
7577,-1.443595,2.324724,-5.411,0
7578,-0.138242,3.1981559,-5.472,0
7579,-0.7138955,2.165576,-5.469,0
7580,-1.3345335,4.4592338,-5.444,0
7581,0.44223043,0.6121164,-5.597,0
7582,-1.5285103,4.210906,-5.424,0
7583,0.3868098,0.5532171,-5.427,0
7584,-0.27692917,5.1310296,-5.395,0
7585,-0.005793101,3.4553132,-5.403,0
7586,-0.73956925,2.3938313,-5.446,0
7587,-2.4759393,-0.71985877,-5.356,0
7588,-2.2551754,-0.5739557,-5.259,0
7589,-1.8749667,2.6684048,-5.174,0
7590,0.36903027,-0.110879645,-5.16,0
7591,-1.1175084,4.78755,-5.142,0
7592,-0.9063127,1.5226375,-5.039,0
7593,-2.091082,2.6315036,-5.187,0
7594,-1.1519849,0.80692583,-5.097,0
7595,0.10091964,0.7442935,-5.311,0
7596,-2.9939175,1.2846005,-5.29,0
7597,0.33807063,3.6254675,-5.471,0
7598,-0.41977388,4.9282365,-5.419,0
7599,0.11320574,0.8967695,-5.678,0
7600,3.0033102,1.2417473,-5.903,0
7601,-2.5040472,-0.9018753,-6.04,0
7602,2.7332711,1.3934921,-6.219,0
7603,2.4624724,1.2238728,-6.026,0
7604,-2.1807475,-1.0485429,-5.748,0
7605,-0.23656213,4.258018,-5.829,0
7606,0.96411985,1.0184808,-5.82,0
7607,-1.1592278,2.0619073,-5.542,0
7608,-1.4525179,4.39139,-5.564,0
7609,-0.8621823,1.3031051,-5.633,0
7610,-0.65827554,2.7683322,-5.607,0
7611,-0.15325095,2.1018143,-5.584,0
7612,-0.9056816,-0.51201546,-5.566,0
7613,-0.9484304,3.084309,-5.59,0
7614,-1.1723629,2.2287843,-5.513,0
7615,-1.1129174,4.4260616,-5.593,0
7616,-1.2475148,1.3977563,-5.638,0
7617,-1.7261639,2.4551113,-5.632,0
7618,-2.755707,0.2309228,-5.535,0
7619,-2.586242,0.46457726,-5.469,0
7620,-1.6284068,0.8292211,-5.447,0
7621,-2.9276931,1.0808692,-5.472,0
7622,-0.40250176,5.102614,-5.411,0
7623,-3.0322435,1.2264695,-5.467,0
7624,-0.33241573,-0.17715488,-5.217,0
7625,-1.1609157,3.5099819,-5.232,0
7626,-1.0222521,1.0665294,-5.23,0
7627,-0.60352015,5.0597906,-5.391,0
7628,0.19260429,4.312987,-5.347,0
7629,0.24177253,3.9832788,-5.283,0
7630,-1.7515271,0.19245097,-5.335,0
7631,-0.86254466,1.6483054,-5.305,0
7632,-1.9364927,-0.6665049,-5.258,0
7633,-0.07750021,0.33428183,-5.332,0
7634,-0.3913786,1.4255011,-5.282,0
7635,-2.0740862,3.2471216,-5.229,0
7636,-0.3469089,1.4665407,-5.187,0
7637,-0.5256145,3.1450908,-5.226,0
7638,0.12916961,2.8215203,-5.122,0
7639,-2.5480783,-0.68939847,-5.075,0
7640,-1.6795189,0.82659495,-5.113,0
7641,-2.4115462,-0.81660926,-5.082,0
7642,-0.3344802,0.9484117,-5.028,0
7643,0.176162,0.18456872,-5.084,0
7644,-0.4021566,4.778212,-5.074,0
7645,0.6033318,0.27368975,-5.135,0
7646,-0.5346361,-0.5243559,-5.136,0
7647,-0.2829837,0.5560741,-5.166,0
7648,-0.9952697,3.7683506,-5.183,0
7649,-1.8172182,2.8872907,-5.273,0
7650,-0.089544006,-0.31285313,-5.269,0
7651,0.56939036,-0.2530646,-5.96,0
7652,-2.8832705,-0.54473495,-5.943,1
7653,-0.614582,2.7322023,-6.06,1
7654,2.7841463,1.4632791,-5.99,1
7655,2.850799,1.232842,-6.087,1
7656,2.8519893,1.3903334,-6.083,1
7657,2.9747581,1.2721676,-6.16,1
7658,2.8552,1.2399119,-6.234,1
7659,2.502963,1.8879184,-5.947,0
7660,0.46178934,0.46991953,-5.958,0
7661,2.5316648,1.9002906,-5.872,1
7662,-3.001202,-0.55285287,-5.809,1
7663,3.221353,2.0889657,-6.063,1
7664,2.713349,2.20093,-5.775,1
7665,3.237927,2.0130448,-5.946,1
7666,3.221315,1.7584714,-6.145,1
7667,3.363248,1.8814481,-6.194,1
7668,3.7133408,2.2739298,-5.889,1
7669,3.2069805,1.404174,-5.979,1
7670,-0.004404145,6.4150386,-5.796,1
7671,0.7495208,2.0259645,-5.782,1
7672,-2.788621,-0.6211187,-5.455,0
7673,1.179985,1.0640527,-5.486,0
7674,-0.92269933,4.8532853,-5.271,0
7675,-0.9662753,1.3244591,-5.236,0
7676,-1.3742841,0.050833322,-5.359,0
