row,umap1,umap2
6634,2.601649,6.893702
6635,5.224037,1.5650301
6636,-1.5208852,3.6635005
6637,-1.3631213,3.4516613
6638,3.3411927,0.86892915
6639,4.58552,0.5489871
6640,-3.2246146,1.8455595
6641,-1.8807003,0.7322025
6642,2.8375025,-0.8881398
6643,0.5383557,-0.5926452
6644,-2.6405346,0.40536147
6645,0.4028076,1.0564411
6646,2.9596796,-0.8357152
6647,3.6535826,5.7473745
6648,4.3183823,6.416182
6649,2.766448,8.222231
6650,2.4442766,8.6525345
6651,2.3335047,9.7525015
6652,2.8590293,10.201541
6653,2.687953,9.739638
6654,2.860025,10.127713
6655,2.8101807,10.14908
6656,2.5555642,9.044678
6657,2.4820714,9.905694
6658,2.4494467,8.196326
6659,2.1246247,9.420408
6660,2.323606,9.248842
6661,2.4364753,10.017248
6662,2.0739322,9.370241
6663,2.2534347,9.751729
6664,2.2609403,9.711013
6665,2.3553562,9.590197
6666,2.7342074,10.179179
6667,1.7706784,7.900689
6668,2.8947139,10.168419
6669,1.7560015,7.4464245
6670,2.7439916,9.351974
6671,1.6435084,7.198541
6672,2.2252283,8.166403
6673,-1.3806291,4.3981695
6674,-2.2154236,5.120403
6675,-2.6388497,5.1445737
6676,-1.5604464,4.4202633
6677,6.4152937,1.3572682
6678,2.7062306,7.754408
6679,3.5370326,8.847601
6680,3.812855,8.710049
6681,2.6076348,7.003155
6682,3.8917263,7.127442
6683,2.05304,6.2582536
6684,3.818099,5.1189647
6685,-0.8126438,2.6398945
6686,-2.8471546,3.6748772
6687,-0.49718043,3.0266063
6688,5.943194,1.3745348
6689,4.617663,1.597269
6690,-2.2588747,3.3960114
6691,-0.16726603,2.518422
6692,0.15056238,2.956013
6693,-2.8098216,3.8456414
6694,5.960445,0.89297915
6695,2.6586707,5.4592843
6696,2.5716717,6.159759
6697,6.011828,0.79892635
6698,-1.8999029,3.0392416
6699,-3.265567,4.420711
6700,5.814293,0.31679928
6701,-1.7452902,2.5377896
6702,-2.1570954,2.9459395
6703,5.775037,1.6652625
6704,3.8466752,6.8339777
6705,3.3071463,6.011778
6706,2.4149854,4.7956033
6707,2.6790645,5.5598636
6708,2.099105,5.3056397
6709,3.4484239,5.7761326
6710,4.8811674,0.80472
6711,-3.4361587,3.3661144
6712,-2.7122624,4.65032
6713,5.5550904,1.7086364
6714,6.319751,1.1829827
6715,-1.6336704,4.80887
6716,-2.1249926,5.3128476
6717,-2.195229,5.341305
6718,-1.5422678,4.2386637
6719,5.2977533,1.7845538
6720,5.242949,0.990409
6721,-1.7658772,2.1208897
6722,-0.65573907,0.16523749
6723,-0.12622806,-0.69220597
6724,-0.57261544,-1.0193274
6725,1.4053408,-1.0008098
6726,1.4448717,-0.57159203
6727,2.8434289,2.9346955
6728,3.3281248,0.878956
6729,-1.6668867,2.5533469
6730,-2.0132213,3.8934712
6731,4.9457507,1.2639468
6732,3.5001624,5.9303384
6733,4.1789675,6.2388487
6734,4.3723197,0.07031462
6735,-3.170613,1.8580889
6736,0.6923659,1.078058
6737,-0.4938876,-0.016354939
6738,-1.7635611,0.12657683
6739,4.2321725,-0.11314186
6740,4.2187138,3.9077203
6741,2.5100346,3.464334
6742,3.8871183,3.9225407
6743,2.548947,2.6412406
6744,3.1554623,2.915325
6745,3.338035,2.7041168
6746,3.7660909,2.7291555
6747,-12.700213,3.6145172
6748,14.192299,12.8158
6749,16.634853,4.831186
6750,16.59062,4.7612953
6751,14.217484,12.809588
6752,-12.512856,3.8081677
6753,-3.5348208,2.615875
6754,4.19768,5.6837034
6755,4.21901,6.980051
6756,5.309969,0.17208973
6757,-3.1077325,4.9796095
6758,-0.25426933,2.224579
6759,-0.7406073,0.8147118
6760,-1.5445483,2.5610058
6761,4.915422,0.8135585
6762,2.9161165,5.4914174
6763,4.6039696,1.035056
6764,-1.1282483,2.6371286
6765,-1.9765959,4.352982
6766,4.8306465,1.9107107
6767,6.307369,1.3292952
6768,-1.557148,4.1653533
6769,-1.9397733,2.6372867
6770,3.4270196,0.56957465
6771,2.7317219,3.20953
6772,3.9696474,0.32934248
6773,-1.9617075,2.0438
6774,-1.6606743,1.7986476
6775,4.72509,0.7251935
6776,2.179251,4.172982
6777,2.80341,5.65474
6778,3.8027046,6.342326
6779,5.8681836,0.5525681
6780,0.31072852,1.5585933
6781,-2.8508544,3.6766627
6782,-1.5495074,4.234856
6783,5.135618,1.8961176
6784,1.6472583,7.977227
6785,2.1142335,9.172773
6786,1.802154,8.300196
6787,2.5577598,9.430627
6788,1.7572565,8.014668
6789,2.8393145,7.085308
6790,2.4716434,7.8857055
6791,3.7074175,5.55658
6792,3.6509264,5.889287
6793,2.7271655,3.8317068
6794,4.211732,6.97638
6795,3.754902,6.041947
6796,4.252348,6.438439
6797,3.652099,5.7958755
6798,4.355162,6.133733
6799,4.107817,6.4283724
6800,3.9797769,7.9091086
6801,2.9080822,6.8354316
6802,3.083243,7.9412937
6803,2.1808784,6.084359
6804,4.0016127,8.164855
6805,4.116729,6.92294
6806,4.173051,6.6930127
6807,3.106748,5.338938
6808,2.1495523,6.0130014
6809,1.8720741,6.362327
6810,1.5753822,5.1915865
6811,2.2953155,7.341436
6812,2.3158202,9.121678
6813,1.7837591,7.4128833
6814,1.6136671,7.3324366
6815,5.062617,1.9644518
6816,-1.6855062,5.1805825
6817,-1.3735253,3.750529
6818,5.6019435,1.1955736
6819,2.760942,5.8126054
6820,3.6483817,6.6338134
6821,3.4401987,7.2321324
6822,5.675205,1.060764
6823,-1.5030878,2.531306
6824,-3.3399289,1.8732151
6825,2.9885068,-0.5361906
6826,3.799558,2.865081
6827,3.6487684,3.100265
6828,2.3576782,-0.15367794
6829,-2.5395627,0.48285198
6830,-2.991485,0.80523956
6831,3.1893144,-0.2491148
6832,4.232101,4.139033
6833,3.652286,5.918174
6834,2.609107,4.8647447
6835,6.244881,1.2053425
6836,-1.4700097,3.764646
6837,-2.923267,3.9871178
6838,5.062209,0.44357634
6839,-2.8634784,3.964639
6840,-0.017299559,2.8721304
6841,-1.2039438,3.87558
6842,-1.7258286,5.253237
6843,6.298327,1.2453023
6844,3.516193,8.940109
6845,6.2452993,1.057462
6846,-2.7185917,5.3072248
6847,-0.19059949,3.181909
6848,0.24289373,2.8757617
6849,0.22814368,2.8714952
6850,-0.5666034,2.9135356
6851,-1.7538599,4.5560837
6852,6.221751,0.65981734
6853,1.8950328,6.25467
6854,2.6441784,6.3666916
6855,2.6019042,5.438682
6856,-1.19131,2.8171628
6857,3.615423,5.918536
6858,2.6147108,4.1857896
6859,2.672148,4.694487
6860,4.604382,-0.12027428
6861,-1.7142991,1.207117
6862,-3.7767959,2.4203184
6863,4.10375,-0.496973
6864,3.3144486,5.7108083
6865,1.986151,5.306015
6866,4.643093,1.5806433
6867,-2.3323328,4.7567887
6868,-1.6447442,4.927809
6869,5.534431,1.3971801
6870,1.9388987,5.5400004
6871,3.348847,5.7783213
6872,2.4269772,5.538891
6873,2.8524904,5.444616
6874,1.99023,5.5387964
6875,2.9678683,7.496991
6876,1.8049072,6.4293017
6877,2.7023277,7.069394
6878,5.37273,1.8552885
6879,-1.6314058,4.2159996
6880,-2.705756,5.0609665
6881,0.15950066,2.847898
6882,4.431391,6.2394533
6883,3.4674323,5.326136
6884,4.191259,4.1369557
6885,2.3300471,4.7408767
6886,3.8647213,5.306251
6887,3.055341,6.8579636
6888,4.257361,6.618403
6889,2.8150685,6.3023577
6890,4.1468678,6.559865
6891,2.5290267,4.7822022
6892,4.339303,6.346194
6893,2.9641876,6.924235
6894,2.8871653,6.809581
6895,2.5786808,7.5417085
6896,3.5798407,6.2310557
6897,-12.690909,3.6240425
6898,14.407941,12.593348
6899,16.752815,4.829666
6900,16.548227,5.171274
6901,14.110313,12.899706
6902,-12.689286,3.6263752
6903,3.135382,3.415908
6904,4.966495,0.7906824
6905,-3.0522597,3.203877
6906,0.5730048,2.0274725
6907,0.20132218,2.5397515
6908,-1.4876685,3.8380618
6909,5.1175103,0.34734204
6910,4.161717,0.66050583
6911,-3.4342735,2.0048435
6912,-3.5160542,2.1135566
6913,5.0998907,-0.22925034
6914,2.564429,5.5080724
6915,3.5789537,7.2043667
6916,1.6064637,5.900636
6917,2.5060294,7.257269
6918,2.2096968,6.1803365
6919,5.60363,0.69269013
6920,-3.2482216,4.900354
6921,-2.8748538,3.1384978
6922,3.4670198,0.4415246
6923,2.7679048,3.243402
6924,2.5542324,2.723801
6925,3.329052,2.7987704
6926,3.832347,4.8393273
6927,3.6310196,4.9581137
6928,2.6450722,5.6210914
6929,4.1273465,1.3559033
6930,-2.840522,4.878398
6931,-2.7927108,4.891725
6932,4.145631,1.475051
6933,4.7228026,1.4626498
6934,-1.9263202,1.7218325
6935,0.10440899,1.3537543
6936,0.18802781,0.40136063
6937,-3.2895145,2.0255775
6938,1.0262992,1.3599886
6939,-2.2507205,1.6273402
6940,-0.5008599,0.895577
6941,0.15834983,1.7783352
6942,-2.1230712,3.8049765
6943,5.6511497,1.7084888
6944,-0.3681709,3.126808
6945,-2.9398699,4.758028
6946,-0.043924887,2.1234372
6947,-1.6308795,4.6730046
6948,-1.8736254,5.2863784
6949,-1.8589708,5.2670703
6950,-2.3789527,5.3536096
6951,0.05157209,2.7530189
6952,-3.616051,2.558447
6953,2.8850803,-0.42844993
6954,-2.5265613,0.24293832
6955,0.3955798,-0.6820446
6956,0.23803999,-0.9649142
6957,-0.97042555,-0.914909
6958,1.3034072,-1.0398698
6959,3.7305226,2.654832
6960,3.9072545,3.4548557
6961,3.0412934,5.0548444
6962,2.542093,5.971125
6963,1.7567643,7.012955
6964,1.8594977,7.575097
6965,2.5179007,9.257602
6966,2.8219461,7.655621
6967,2.6333423,6.8469663
6968,3.9033277,5.5850854
6969,3.5311382,3.4179518
6970,3.8303661,3.61635
6971,3.7646012,-0.62616014
6972,-2.4166036,0.4983563
6973,-2.6307166,0.77079546
6974,2.6316478,-0.37027782
6975,-3.3845744,4.1627135
6976,-0.24400455,0.6095542
6977,0.9426676,0.3237968
6978,-1.975361,1.9330318
6979,-1.2747142,1.2619628
6980,4.6840796,0.15882103
6981,3.8691084,6.722081
6982,3.9944117,8.066665
6983,3.3346832,8.761092
6984,2.470688,7.1884265
6985,-1.3216176,4.545831
6986,-1.5702803,5.338216
6987,1.7217258,6.8959274
6988,1.6365837,8.050137
6989,1.7353987,7.549295
6990,2.1627676,8.366234
6991,2.0820093,7.133663
6992,3.5172875,5.893761
6993,4.234253,6.4247613
6994,3.586584,4.5941005
6995,3.669286,5.885889
6996,1.878865,6.696779
6997,6.2922263,1.3843879
6998,-1.6962377,5.1823916
6999,3.0658352,9.404262
7000,6.28112,1.2239224
7001,5.872459,0.5142486
7002,-2.8340728,3.047371
7003,-0.12778313,1.8026183
7004,0.2957513,2.0296402
7005,-2.211812,3.4193313
7006,5.7418776,1.0151753
7007,2.6654341,6.6903224
7008,1.9959564,3.9220896
7009,2.3913772,8.24983
7010,2.3925073,7.236384
7011,2.6301367,6.647881
7012,5.3461647,1.7532037
7013,-1.9332174,4.114123
7014,-0.9524722,1.6280476
7015,-0.24615002,1.0984397
7016,0.28065738,0.2656056
7017,0.5092729,0.22954592
7018,-2.8473275,0.5539708
7019,2.8001392,-0.823756
7020,-1.9094386,0.124591626
7021,-1.7109951,0.6429657
7022,1.0267699,0.60675967
7023,-2.29853,4.605868
7024,-2.2030547,4.561406
7025,4.6437345,-0.65315074
7026,-2.2087734,2.1887112
7027,-0.47062266,0.31953773
7028,-1.9090056,2.0358648
7029,-1.1658481,0.94927675
7030,4.741707,0.7363573
7031,4.016861,6.618074
7032,3.690117,6.0495186
7033,3.0647402,7.095358
7034,3.4884107,8.553908
7035,1.8618281,5.690614
7036,4.6208525,1.5465846
7037,-2.5912473,4.639723
7038,-2.6282928,3.6371047
7039,6.0083528,1.5664552
7040,3.127134,7.8596983
7041,3.134548,8.439223
7042,3.667983,7.2333694
7043,2.7146096,8.875342
7044,2.590275,7.8695006
7045,3.0064125,8.78488
7046,3.3527148,8.582572
7047,-12.449782,3.872977
7048,14.414777,12.587746
7049,16.592896,4.6734724
7050,16.710152,4.7017345
7051,14.30007,12.711361
7052,-12.566603,3.7535603
7053,-1.5661678,0.76284945
7054,-2.524822,3.0782382
7055,-0.8407216,2.3560429
7056,-1.1536902,3.2283394
7057,5.8811307,1.0354071
7058,1.9230924,5.896501
7059,4.068663,5.6863155
7060,3.2331727,6.193474
7061,3.077137,5.2207475
7062,3.1837358,7.618306
7063,3.915606,6.747607
7064,4.156322,6.290552
7065,4.318805,6.0014915
7066,3.4900615,5.6478853
7067,4.208312,6.884773
7068,2.8163185,7.1352267
7069,3.0670981,6.141811
7070,1.7994089,6.418337
7071,3.9560797,8.254734
7072,3.733831,6.307135
7073,4.2451563,5.9038477
7074,4.400892,4.196929
7075,4.002797,3.7053053
7076,3.8104267,2.9125426
7077,3.2278907,2.4730494
7078,4.0735836,5.19642
7079,5.188969,0.66956824
7080,-2.2099512,2.151444
7081,-2.6219249,2.5667074
7082,5.481174,0.065126196
7083,3.5374153,5.25155
7084,2.58662,5.1681805
7085,3.084243,7.7361465
7086,1.9243246,6.201342
7087,3.1560073,7.693938
7088,4.46857,1.6070048
7089,-2.0229812,2.9174168
7090,-2.759276,5.0924177
7091,4.258977,1.4377242
7092,5.050393,0.34976313
7093,-1.4741316,2.0191813
7094,0.71114534,1.1273355
7095,-0.42624223,0.78282124
7096,-1.2778986,0.3931084
7097,2.8688877,-0.9356031
7098,-2.6682987,0.66635436
7099,-2.5168302,0.08247114
7100,2.665797,-0.39320484
7101,3.3388991,3.1298623
7102,2.3788402,-0.55184406
7103,-2.454126,0.27621233
7104,0.40889382,-0.54384184
7105,-0.22689255,1.759007
7106,-2.1363757,3.3142107
7107,3.677192,-0.7105507
7108,-1.5372705,1.4566382
7109,-0.15431625,0.947332
7110,-0.29687363,1.2687086
7111,-2.2180724,3.8579953
7112,3.4204946,1.1232402
7113,2.663355,0.16585794
7114,-0.017775966,-0.37122056
7115,-0.9310804,-0.91814154
7116,0.5666462,-1.1000931
7117,2.0860536,-0.930793
7118,4.3204536,4.146962
7119,3.251175,3.207161
7120,3.5128093,4.6011634
7121,3.6042442,-0.41138384
7122,-2.042626,1.004475
7123,-1.7988751,-0.08338801
7124,3.1888852,-0.6939786
7125,3.9577615,3.6822505
7126,2.5089047,5.167012
7127,4.6416636,1.9303962
7128,-1.4411367,4.4845624
7129,-1.8045366,4.245968
7130,-0.5746837,2.6607637
7131,0.08766751,0.95531845
7132,-0.96042365,0.5487815
7133,-2.9847462,3.7015436
7134,5.8122997,1.6017132
7135,3.3264248,5.5012674
7136,2.686253,5.005517
7137,3.0282607,3.3455756
7138,2.7181554,4.1233277
7139,3.3770955,2.8234036
7140,2.700108,3.1358907
7141,5.400527,1.1396679
7142,-2.2132447,4.420796
7143,-0.21157077,2.7984421
7144,-1.1300797,3.2270339
7145,-1.7001042,3.8347986
7146,4.244733,0.98364574
7147,4.210122,5.822734
7148,3.7760901,5.2972918
7149,2.8941748,3.817922
7150,3.9976232,5.1822853
7151,3.8126867,5.1625323
7152,3.8298216,6.4306784
7153,2.6620135,4.5617504
7154,3.119981,7.603911
7155,3.2476857,4.342393
7156,4.0663652,7.5697556
7157,4.294089,6.3301587
7158,3.6220112,6.096857
7159,2.6746247,4.514604
7160,1.9945953,5.479585
7161,2.6333518,3.7836854
7162,2.2574298,3.3781602
7163,3.6819832,3.4017875
7164,3.6982064,-0.23716483
7165,-2.5522084,2.0110714
7166,-2.5962257,3.8495426
7167,4.1964827,-0.774511
7168,-0.46003675,2.0465815
7169,-1.9927279,3.6627305
7170,0.104204,1.2854468
7171,-0.9144354,2.2212079
7172,-1.3336264,1.5455157
7173,3.68842,-0.09158053
7174,4.706201,0.66488117
7175,0.05482136,1.2376118
7176,-2.3207529,3.5731266
7177,-1.2008138,3.8517323
7178,1.6860497,7.9503636
7179,1.8606083,5.677212
7180,4.8653045,1.8370644
7181,-3.4795828,3.677866
7182,-3.3770237,3.641857
7183,5.948535,0.47270465
7184,4.093034,5.3844705
7185,4.3802385,6.3309183
7186,-2.0842922,4.107741
7187,-2.1137497,4.1706686
7188,3.1645808,0.097399496
7189,0.06164311,2.001204
7190,-3.1418703,1.9965839
7191,0.016099993,0.62418926
7192,3.0868816,-0.42578664
7193,3.7313538,3.812638
7194,-1.9313594,1.7615802
7195,-1.4701844,0.015202327
7196,-1.7806885,-0.34296727
7197,-12.889784,3.4117954
7198,14.110991,12.899172
7199,16.530516,5.261588
7200,16.536089,5.195495
7201,14.222635,12.789449
7202,-12.828384,3.476945
7203,2.4866803,2.381692
7204,3.0412307,4.176103
7205,3.91665,3.9856634
7206,3.7471051,0.6362646
7207,-2.9038007,2.6265712
7208,-2.0791774,2.7466445
7209,5.233407,1.4712567
7210,2.7307646,8.39631
7211,6.2701254,1.3741515
7212,-1.7092862,4.4723287
7213,-1.8438737,3.8634863
7214,6.2355423,1.0575792
7215,3.2452536,7.9040446
7216,2.9169245,6.86378
7217,2.760235,7.569291
7218,2.8935647,8.278257
7219,2.674068,7.8045573
7220,2.8947272,6.925268
7221,2.9882703,7.9947186
7222,4.0279284,5.6310115
7223,4.0598264,7.8906393
7224,4.0051866,7.992133
7225,3.5586045,8.83396
7226,2.545145,8.033489
7227,1.9061034,7.431408
7228,1.8037393,7.44577
7229,2.0107315,7.76162
7230,2.0605912,7.8000746
7231,2.6786437,8.811503
7232,2.5631747,9.333644
7233,2.1085095,9.325751
7234,2.0887697,9.333904
7235,2.0162184,9.1675415
7236,2.4753182,9.983155
7237,2.11356,9.335742
7238,2.8583198,9.983918
7239,2.4265811,8.338178
7240,3.4862144,8.791146
7241,3.6947367,7.301548
7242,6.0672326,1.2501775
7243,-2.8300688,5.0794616
7244,-1.3868521,3.5937414
7245,3.4478674,0.08921345
7246,-1.3152806,1.634751
7247,-1.9714011,2.2835329
7248,2.9964504,-0.8392679
7249,-1.1885048,-0.39535335
7250,0.67120826,-0.1325654
7251,0.66528225,0.69347924
7252,-2.138918,1.9802854
7253,4.4104614,0.7766009
7254,2.0858912,6.9246216
7255,3.5997121,8.893513
7256,2.6095533,9.098266
7257,3.0382395,7.299173
7258,4.961753,1.9547533
7259,-2.4767191,4.9693155
7260,-2.7189882,5.1694536
7261,5.909923,0.7695725
7262,3.2900217,5.7403326
7263,2.6997623,3.2479436
7264,4.031532,4.527859
7265,2.3839936,3.4770625
7266,-3.214868,3.307337
7267,-1.425833,3.6212797
7268,2.2915642,4.341762
7269,2.5451102,4.671379
7270,3.1069164,0.31892294
7271,-1.2833889,-0.43846804
7272,-3.0200844,0.8419206
7273,3.738706,-0.6046014
7274,2.822896,4.484521
7275,4.1051073,5.6449213
7276,3.566954,0.81190884
7277,-2.7987072,2.8883777
7278,-0.33192825,0.34077463
7279,0.7352673,-0.050221775
7280,-1.4025146,-0.6382846
7281,2.3099623,-0.8736374
7282,0.3412708,0.53121567
7283,-2.7934291,4.7601547
7284,0.9651165,1.3949639
7285,-0.79781646,0.28343707
7286,-3.0348885,1.1157395
7287,3.6425862,-0.64829797
7288,0.5312884,-0.14055225
7289,-3.6796162,2.380459
7290,-3.344584,2.1374755
7291,3.9806254,0.6445706
7292,5.1591263,0.10381555
7293,-2.509137,2.6317518
7294,0.25884855,1.1648735
7295,0.67733014,0.7951644
7296,0.11024189,0.9402281
7297,4.6663127,0.6662698
7298,2.7714834,5.238041
7299,2.6946273,5.830222
7300,3.83397,6.4171867
7301,5.414697,0.56884015
7302,-0.22427544,0.83853054
7303,-0.20580198,-0.47295207
7304,0.10340334,0.94385713
7305,-0.23734932,-0.24541873
7306,1.6145253,-1.1728715
7307,-1.4957265,-0.16193286
7308,-1.2839602,-0.5975911
7309,1.6217785,-1.031778
7310,1.432457,-0.71673584
7311,1.6928003,-1.0144187
7312,-1.2325524,-0.6857558
7313,-1.4967804,-0.37650853
7314,2.9056942,0.11579675
7315,3.3931255,4.269303
7316,-2.016814,2.8946097
7317,-0.03643766,2.1869872
7318,0.19341354,2.8746989
7319,-2.3657825,4.976085
7320,5.710113,1.6557956
7321,-1.7059228,4.419592
7322,-2.634353,5.1954865
7323,6.216454,1.0546077
7324,-1.8867466,5.2540164
7325,-2.252812,5.423624
7326,-1.7538191,5.3088436
7327,-1.6677067,5.2601056
7328,5.9990463,0.65997475
7329,-1.8744745,3.637767
7330,-1.0038027,2.5882506
7331,0.18171795,2.3558805
7332,-3.0363822,2.8124506
7333,4.0993214,0.52993166
7334,4.777618,0.6501503
7335,-2.7751334,4.266973
7336,-2.568607,4.167728
7337,4.6135383,1.7439607
7338,3.0582585,7.7979436
7339,3.936123,7.202484
7340,3.3335073,4.9097514
7341,4.341085,5.837682
7342,4.1166344,5.484576
7343,3.8152878,4.99707
7344,3.6884525,5.4806356
7345,2.2607572,3.144522
7346,3.7269313,4.206986
7347,-12.805001,3.5029383
7348,14.315468,12.695307
7349,16.635662,4.647217
7350,16.754435,4.8417473
7351,14.35982,12.641901
7352,-12.834842,3.4704962
7353,-1.4186772,0.059971336
7354,1.7579219,-0.4231247
7355,1.7528607,-0.35884795
7356,1.8491691,-0.3421669
7357,-2.6797576,0.4385462
7358,-1.4302999,0.6510055
7359,4.87167,0.8651167
7360,-2.1996517,2.041289
7361,-3.294784,3.858269
7362,6.096686,1.2218789
7363,5.9015527,0.91398484
7364,-2.2137463,3.8408442
7365,-3.5033777,2.2583067
7366,3.9526796,-0.58105016
7367,3.3372967,4.02842
7368,3.574666,0.48368287
7369,-1.4966019,2.2206872
7370,-1.623392,1.3685648
7371,3.933514,-0.30339792
7372,3.0659578,-0.19994481
7373,0.2326544,1.6818174
7374,-1.438649,1.9993002
7375,-0.056197956,1.033737
7376,3.4338398,-0.69562453
7377,-1.50471,0.69953245
7378,0.36841458,0.13495459
7379,0.6421185,0.025216794
7380,-1.7160928,0.096442245
7381,0.63762933,-0.9536142
7382,-0.15557876,-0.4242648
7383,-0.22768472,-0.52080417
7384,-0.41902968,-0.107130766
7385,-3.0986981,2.0000975
7386,-1.163055,2.0760846
7387,5.4102936,1.7261889
7388,-1.4358344,4.0382233
7389,-1.375625,2.483522
7390,5.971262,0.51967716
7391,-2.848177,4.874703
7392,-0.02496765,1.6525449
7393,-0.048784204,2.4471102
7394,-1.6216972,2.602919
7395,4.1239686,1.0381231
7396,1.9727315,5.8961363
7397,5.76802,0.9715952
7398,-2.9241993,4.387825
7399,-1.7718581,1.0123073
7400,3.4987478,-0.69436944
7401,-1.871957,-0.033486746
7402,3.308001,-0.61072457
7403,-2.179158,0.8560351
7404,-2.2766788,1.2721812
7405,3.8484533,-0.8722811
7406,-1.3305001,1.048145
7407,-2.3148468,1.3534268
7408,2.892109,-0.9824269
7409,0.49190244,-0.608589
7410,-0.8630921,-0.8568708
7411,0.6752918,-0.9454933
7412,0.25981426,-0.9842042
7413,-2.0976202,0.7201878
7414,4.2062473,0.37971097
7415,2.894076,3.1617334
7416,3.76369,4.2399006
7417,4.0000534,4.6271977
7418,3.5886908,-0.6028915
7419,-0.3886997,-0.2069471
7420,-2.8416362,1.0022461
7421,0.49352,-0.04001617
7422,3.7810931,0.5633229
7423,4.207193,0.49689075
7424,-1.6846743,0.84091157
7425,0.16527767,0.17302746
7426,0.27014616,-1.0122539
7427,-1.0078263,-0.87995297
7428,3.0698678,-0.5857732
7429,3.741348,-0.4732691
7430,-2.9056482,1.8895996
7431,-3.017848,2.9056153
7432,4.531473,0.1621818
7433,2.6499102,4.2262583
7434,2.923344,0.13162205
7435,-0.046546638,-0.40948078
7436,-3.6237154,2.086368
7437,0.46910605,1.0999054
7438,3.2713673,-0.89966446
7439,-2.3226268,2.2243052
7440,-2.2124336,2.2241657
7441,4.507734,0.09521833
7442,3.4860823,0.44849333
7443,-2.526131,2.2060027
7444,-2.5474095,2.3987067
7445,3.6666493,-0.6310132
7446,4.284923,4.2555757
7447,3.8702028,3.704263
7448,3.3083518,3.1912866
7449,2.631413,2.9265082
7450,3.0633333,-0.6415903
7451,-1.1104542,0.24011411
7452,-1.8650037,1.0055102
7453,4.302406,-0.4097392
7454,3.516309,4.402832
7455,4.3684077,4.4230843
7456,3.459981,5.2990646
7457,4.0541024,6.159184
7458,3.7661664,7.559427
7459,3.5193279,5.6759987
7460,4.1147,5.729582
7461,4.253555,0.52853835
7462,-2.622735,2.7184923
7463,-0.4407251,1.8337494
7464,-2.6944022,4.603973
7465,0.10601906,1.749047
7466,0.04258912,1.266833
7467,0.19698194,1.1575158
7468,0.353323,0.9963528
7469,-1.8955076,1.0042263
7470,4.1123047,0.33837956
7471,3.5058713,4.553316
7472,3.6091366,-0.37644312
7473,-3.491024,1.4891998
7474,-2.9133036,1.9974232
7475,5.68853,0.27090594
7476,2.4914575,5.3243375
7477,5.641433,1.2845248
7478,3.3940747,8.419066
7479,1.7017815,7.74116
7480,4.7719464,1.8841105
7481,1.6234776,7.3489723
7482,1.8834391,6.2899256
7483,2.9363475,9.537229
7484,4.005612,8.239893
7485,2.8333123,7.8489804
7486,3.5252328,7.5604506
7487,1.8277489,7.9828844
7488,2.026553,8.743182
7489,1.6546954,8.166344
7490,2.0397298,8.783617
7491,1.6250657,7.980787
7492,3.2033794,8.900857
7493,1.77274,8.030029
7494,3.2051027,8.862604
7495,1.9132333,7.47758
7496,3.812059,5.557286
7497,-12.436396,3.886791
7498,14.400834,12.601991
7499,16.544252,4.8329253
7500,16.6056,5.161675
7501,14.187531,12.823398
7502,-12.890314,3.4114194
7503,-2.6393793,0.33480358
7504,-1.5043336,-0.09446355
7505,2.963432,-0.96507347
7506,-2.7998054,2.0391672
7507,-2.4317827,2.7932289
7508,4.2307496,-0.123673365
7509,2.4165008,4.46427
7510,3.9763489,6.7103715
7511,3.2993765,8.426933
7512,2.4534836,4.717881
7513,3.5693252,0.46694422
7514,-3.1041799,1.513362
7515,-1.2847914,-0.73954564
7516,1.4977578,-1.0256377
7517,1.7762752,-0.4358859
7518,2.624324,2.618185
7519,2.3941298,2.8658848
7520,3.963727,3.648388
7521,3.2582233,2.5238595
7522,3.7171774,2.6150095
7523,3.6419914,2.5505052
7524,3.3616796,2.5061667
7525,3.7307684,2.8712595
7526,2.2536733,-0.4323507
7527,-3.3372884,1.9843227
7528,-2.9839969,1.7857109
7529,0.7995051,-0.011073499
7530,3.7614875,2.8185909
7531,1.7810552,-0.8601533
7532,-2.9802566,0.6551616
7533,-1.394565,0.16047722
7534,2.623721,2.4581943
7535,3.0543616,0.20005414
7536,-2.5037591,1.978216
7537,-2.950328,2.5953212
7538,4.7142267,1.3708823
7539,5.874045,0.45712146
7540,-2.9036965,2.690949
7541,-3.6596587,2.15536
7542,3.7453399,-0.3250533
7543,3.8243573,0.63969785
7544,-1.7102209,2.519015
7545,-2.307501,1.8990963
7546,4.7052445,0.36344936
7547,4.075952,0.16293204
7548,-3.3984623,2.8231225
7549,-1.8154466,0.05195527
7550,0.55922425,-0.1974231
7551,-1.9154875,-0.22667217
7552,3.051876,2.577784
7553,2.7248385,2.5045154
7554,2.1958618,-0.11407145
7555,-1.8037882,0.68704426
7556,0.111933626,0.18216227
7557,0.6252803,-0.82588255
7558,-1.3404326,-0.6506455
7559,2.6896105,-0.8253632
7560,3.1652038,2.7960956
7561,3.8047197,-0.3697705
7562,-3.1366315,1.740503
7563,-0.37623334,0.526785
7564,0.63881373,-0.86979395
7565,-1.358886,-0.70187765
7566,-0.11510244,-0.6146346
7567,1.6704841,-1.1888183
7568,-2.0917408,1.9181759
7569,-3.0550907,3.1112933
7570,5.915432,0.47343844
7571,3.0918565,5.505022
7572,4.1326156,6.647201
7573,5.208486,0.9224905
7574,-3.072637,4.9571533
7575,-1.0718887,2.2293103
7576,-1.2349076,3.900757
